# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		122717		2019		2022
1		122522		4010		2037
2		121399		6033		2044
3		121877		7949		2072
4		118459		9885		1980
5		109275		11611		2064
6		101127		13202		2030
7		96750		14741		2061
8		93671		16162		2044
9		92116		17527		2046
10		90811		18885		2076
11		89499		20154		2006
12		88358		21364		2050
13		86877		22359		2014
14		86509		23340		2038
15		86252		24227		2049
16		85661		25127		2054
17		85350		25980		2029
18		85369		26826		2065
19		85032		27679		2049
20		85016		28517		2069
21		84722		29363		2042
22		84983		30206		2051
23		85000		31048		2031
24		84854		31833		2025
25		84445		32650		2061
26		84789		33481		2053
27		84223		34259		2036
28		84357		35031		2030
29		83789		35829		2049
30		84447		36604		2047
31		83969		37422		2043
32		84083		38205		2048
33		83679		39000		2035
34		84128		39778		2044
35		84132		40555		2048
36		83904		41327		2031
37		84172		42074		2027
38		83886		42833		2036
39		84075		43603		2045
40		83806		44385		2029
41		83967		45145		2037
42		83908		45929		2043
43		83992		46686		2068
44		84027		47490		2030
45		83995		48275		2034
46		83996		49010		2038
47		83586		49766		2068
48		83925		50526		2034
49		83863		51244		2056
50		83444		51993		2046
51		83199		52766		2064
52		82956		53536		2037
53		83604		54260		2042
54		83665		55052		2062
55		83660		55806		2037
56		83607		56573		2042
57		83499		57310		2035
58		83490		58055		2082
59		83549		58848		2053
60		82873		59606		2039
61		82693		60307		2035
62		75498		60855		2009
63		68481		61214		2047
64		61751		61494		2037
65		55892		61764		2042
66		52542		61984		2037
67		49954		62191		2044
68		48203		62373		2033
69		47235		62510		2033
70		46124		62662		2049
71		45655		62793		2051
72		45119		62956		2053
73		44443		63082		2058
74		44118		63192		2062
75		43886		63268		2062
76		43902		63342		2061
77		43590		63427		2063
78		43434		63494		2051
79		43268		63564		2058
80		43151		63611		2070
81		42979		63673		2069
82		42948		63726		2060
83		42864		63776		2056
84		42811		63835		2042
85		42811		63887		2048
86		42747		63932		2050
87		42609		63980		2050
88		42559		64022		2051
89		42453		64068		2065
90		42349		64097		2070
91		42268		64129		2061
92		42238		64161		2059
93		42217		64186		2056
94		42187		64209		2053
95		42156		64230		2042
96		42154		64245		2045
97		42143		64264		2055
98		42137		64281		2057
99		42092		64294		2063
100		42078		64309		2067
101		42027		64330		2069
102		41996		64349		2074
103		41980		64362		2079
104		41960		64374		2077
105		41940		64388		2077
106		41932		64397		2081
107		41921		64405		2077
108		41920		64409		2073
109		41919		64413		2074
110		41899		64418		2073
111		41893		64426		2073
112		41883		64428		2071
113		41875		64433		2074
114		41874		64435		2075
115		41905		64437		2075
116		41906		64441		2074
117		41891		64443		2072
118		41863		64447		2073
119		41860		64454		2070
120		41868		64456		2074
121		41867		64457		2074
122		41866		64461		2074
123		41868		64465		2076
124		41866		64467		2075
125		41867		64469		2076
126		41865		64470		2075
127		41862		64472		2072
128		41834		64476		2071
129		41834		64476		2071
130		41834		64476		2071
131		41863		64478		2072
132		41863		64479		2072
133		41863		64479		2072
134		41863		64479		2072
135		41863		64479		2072
136		41863		64479		2072
137		41866		64482		2071
138		41857		64483		2073
139		41844		64484		2073
140		41844		64484		2073
141		41844		64484		2073
142		41827		64486		2071
143		41814		64488		2072
144		41814		64488		2072
145		41812		64489		2070
146		41812		64489		2070
147		41812		64489		2070
148		41812		64489		2070
149		41812		64489		2070
150		41812		64489		2070
151		41812		64489		2070
152		41812		64489		2070
153		41812		64489		2070
154		41812		64489		2070
155		41812		64489		2070
156		41812		64489		2070
157		41812		64489		2070
158		41812		64489		2070
159		41811		64490		2071
160		41811		64490		2071
161		41811		64490		2071
162		41811		64490		2071
163		41811		64490		2071
164		41811		64490		2071
165		41811		64490		2071
166		41811		64490		2071
167		41811		64490		2071
168		41811		64490		2071
169		41811		64490		2071
170		41811		64490		2071
171		41811		64490		2071
172		41811		64490		2071
173		41811		64490		2071
174		41811		64490		2071
175		41811		64490		2071
176		41811		64490		2071
177		41825		64491		2073
178		41825		64491		2073
179		41825		64491		2073
180		41829		64493		2070
181		41829		64493		2070
182		41829		64493		2070
183		41827		64494		2070
184		41827		64494		2070
185		41827		64494		2070
186		41827		64494		2070
187		41827		64494		2070
188		41827		64494		2070
189		41826		64495		2072
190		41826		64495		2072
191		41826		64495		2072
192		41826		64495		2072
193		41826		64495		2072
194		41826		64495		2072
195		41826		64495		2072
196		41826		64495		2072
197		41826		64495		2072
198		41826		64495		2072
199		41828		64496		2073
200		42810		64564		2066
201		43445		64691		2059
202		43722		64819		2073
203		44184		64944		2076
204		44528		65111		2071
205		44928		65289		2060
206		44678		65477		2056
207		45084		65662		2049
208		45589		65857		2046
209		46201		66040		2047
210		46573		66238		2035
211		46215		66439		2067
212		46023		66642		2050
213		46258		66863		2061
214		46209		67048		2057
215		46068		67240		2067
216		45070		67452		2078
217		45045		67613		2078
218		45416		67788		2079
219		45529		67947		2072
220		45754		68095		2066
221		45420		68270		2057
222		45548		68430		2048
223		45520		68601		2043
224		45406		68802		2052
225		45145		68973		2070
226		44610		69140		2058
227		44623		69311		2055
228		44712		69455		2057
229		44601		69595		2065
230		44863		69723		2052
231		44797		69866		2059
232		44443		69995		2071
233		44113		70115		2056
234		44147		70254		2077
235		44009		70384		2070
236		44080		70529		2069
237		44412		70641		2086
238		44692		70776		2070
239		44274		70927		2065
240		43667		71058		2075
241		43805		71175		2076
242		43868		71296		2067
243		43469		71392		2082
244		43884		71493		2061
245		43378		71621		2062
246		43152		71707		2061
247		43019		71808		2065
248		43027		71911		2050
249		43129		72001		2060
250		43162		72081		2047
251		43107		72171		2046
252		43240		72268		2049
253		43051		72358		2040
254		42934		72462		2053
255		42934		72530		2066
256		42987		72613		2071
257		42970		72695		2074
258		43049		72777		2066
259		43005		72857		2063
260		42983		72933		2055
261		42754		72999		2055
262		42620		73070		2049
263		42460		73132		2056
264		42357		73192		2055
265		42314		73262		2055
266		42270		73320		2055
267		42374		73375		2056
268		42254		73433		2065
269		42322		73492		2062
270		42332		73553		2063
271		42418		73612		2058
272		42380		73672		2063
273		42424		73719		2069
274		42426		73763		2063
275		42142		73818		2077
276		42089		73858		2076
277		41993		73897		2068
278		41955		73939		2070
279		41844		73977		2069
280		41861		73999		2070
281		41772		74026		2056
282		41797		74065		2061
283		41712		74096		2066
284		41718		74116		2067
285		41697		74136		2057
286		41679		74162		2060
