# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		90490		1833		1962
1		63578		2851		2010
2		52510		3413		2028
3		48549		3775		2030
4		46121		4036		2005
5		44805		4220		2027
6		43734		4367		2023
7		43373		4491		2027
8		43006		4585		2032
9		42808		4663		2036
10		42493		4743		2038
11		42368		4798		2025
12		42296		4857		2042
13		42130		4903		2038
14		42069		4946		2037
15		41917		4998		2037
16		41838		5030		2036
17		41723		5060		2034
18		41653		5086		2038
19		41641		5111		2032
20		41576		5138		2034
21		41598		5156		2033
22		41562		5183		2031
23		41509		5203		2034
24		41485		5227		2040
25		41474		5249		2038
26		41458		5266		2040
27		41456		5286		2032
28		41454		5299		2036
29		41454		5309		2039
30		41441		5322		2039
31		41436		5335		2040
32		41433		5349		2042
33		41402		5359		2045
34		41389		5371		2044
35		41383		5382		2042
36		41373		5402		2047
37		41369		5410		2045
38		41351		5421		2045
39		41336		5437		2050
40		41316		5449		2052
41		41323		5460		2047
42		41317		5464		2047
43		41318		5468		2045
44		41316		5474		2042
45		41309		5488		2039
46		41316		5498		2042
47		41315		5502		2040
48		41312		5508		2039
49		41311		5515		2038
50		41313		5523		2042
51		41312		5529		2045
52		41303		5534		2045
53		41298		5542		2045
54		41327		5550		2048
55		41329		5558		2047
56		41328		5562		2045
57		41323		5565		2045
58		41324		5572		2042
59		41324		5574		2042
60		41326		5578		2040
61		41332		5585		2043
62		41331		5594		2043
63		41318		5602		2041
64		41311		5608		2041
65		41306		5609		2043
66		41305		5611		2043
67		41306		5614		2044
68		41302		5619		2044
69		41300		5622		2046
70		41299		5624		2045
71		41299		5625		2046
72		41299		5626		2046
73		41295		5632		2047
74		41296		5637		2043
75		41296		5638		2043
76		41295		5640		2042
77		41295		5646		2042
78		41297		5651		2042
79		41297		5654		2042
80		41297		5656		2040
81		41298		5662		2046
82		41282		5665		2050
83		41282		5666		2049
84		41287		5673		2050
85		41285		5679		2051
86		41284		5683		2049
87		41284		5687		2047
88		41284		5688		2047
89		41284		5690		2049
90		41284		5692		2048
91		41284		5696		2050
92		41284		5700		2050
93		41286		5704		2050
94		41286		5707		2052
95		41285		5713		2052
96		41283		5715		2050
97		41283		5721		2042
98		41283		5727		2040
99		41283		5732		2042
100		41282		5735		2043
101		41286		5741		2043
102		41281		5745		2042
103		41279		5750		2041
104		41279		5751		2042
105		41279		5754		2044
106		41280		5756		2046
107		41280		5756		2046
108		41280		5758		2045
109		41280		5762		2044
110		41279		5765		2045
111		41270		5767		2044
112		41266		5769		2045
113		41266		5772		2043
114		41266		5772		2043
115		41262		5778		2043
116		41263		5782		2045
117		41263		5784		2041
118		41263		5786		2041
119		41253		5788		2043
120		41253		5791		2044
121		41253		5793		2045
122		41253		5802		2048
123		41253		5804		2048
124		41253		5805		2046
125		41252		5807		2047
126		41271		5810		2045
127		41257		5813		2044
128		41256		5815		2045
129		41256		5818		2047
130		41256		5824		2047
131		41252		5827		2044
132		41252		5828		2045
133		41251		5831		2048
134		41251		5832		2047
135		41251		5837		2047
136		41251		5837		2047
137		41251		5838		2047
138		41251		5841		2049
139		41251		5845		2049
140		41251		5846		2049
141		41252		5850		2047
142		41252		5854		2047
143		41252		5856		2048
144		41251		5860		2047
145		41250		5864		2048
146		41250		5868		2046
147		41250		5870		2045
148		41250		5871		2044
149		41250		5871		2044
150		41250		5871		2044
151		41250		5872		2044
152		41250		5875		2044
153		41250		5876		2045
154		41250		5878		2045
155		41250		5879		2043
156		41246		5883		2043
157		41246		5886		2043
158		41249		5892		2042
159		41248		5894		2042
160		41248		5898		2039
161		41248		5899		2039
162		41248		5900		2039
163		41248		5901		2038
164		41248		5903		2039
165		41248		5906		2042
166		41248		5907		2043
167		41248		5908		2045
168		41248		5908		2045
169		41248		5908		2045
170		41248		5908		2045
171		41248		5909		2044
172		41248		5909		2044
173		41248		5910		2043
174		41248		5913		2045
175		41248		5917		2049
176		41248		5919		2048
177		41248		5920		2046
178		41241		5927		2048
179		41241		5928		2047
180		41241		5931		2050
181		41241		5932		2049
182		41241		5933		2048
183		41241		5935		2050
184		41239		5937		2048
185		41239		5938		2048
186		41235		5940		2047
187		41235		5943		2045
